run_id,tool,dbms,repeat_id,relative_time,edges_found
monetdb_sqleek_r2,SQLeek,MonetDB,2,10800,47917.0
monetdb_sqleek_r2,SQLeek,MonetDB,2,18000,63788.0
monetdb_sqleek_r2,SQLeek,MonetDB,2,28800,72726.0
monetdb_sqleek_r2,SQLeek,MonetDB,2,36000,83049.0
monetdb_sqleek_r2,SQLeek,MonetDB,2,43200,94539.0
monetdb_sqleek_r2,SQLeek,MonetDB,2,54000,96115.0
monetdb_sqleek_r2,SQLeek,MonetDB,2,72000,96115.0
monetdb_sqleek_r2,SQLeek,MonetDB,2,86400,101897.0
monetdb_sqleek_r3,SQLeek,MonetDB,3,0,0.0
monetdb_sqleek_r3,SQLeek,MonetDB,3,3600,18904.0
monetdb_sqleek_r3,SQLeek,MonetDB,3,10800,45028.0
monetdb_sqleek_r3,SQLeek,MonetDB,3,18000,64866.0
monetdb_sqleek_r3,SQLeek,MonetDB,3,28800,83398.0
monetdb_sqleek_r3,SQLeek,MonetDB,3,36000,92748.0
monetdb_sqleek_r3,SQLeek,MonetDB,3,43200,92748.0
monetdb_sqleek_r3,SQLeek,MonetDB,3,54000,104787.0
monetdb_sqleek_r3,SQLeek,MonetDB,3,72000,107709.0
monetdb_sqleek_r3,SQLeek,MonetDB,3,86400,112118.0
monetdb_sqleek_r4,SQLeek,MonetDB,4,0,0.0
monetdb_sqleek_r4,SQLeek,MonetDB,4,3600,18831.0
monetdb_sqleek_r4,SQLeek,MonetDB,4,10800,47547.0
monetdb_sqleek_r4,SQLeek,MonetDB,4,18000,65780.0
monetdb_sqleek_r4,SQLeek,MonetDB,4,28800,83083.0
monetdb_sqleek_r4,SQLeek,MonetDB,4,36000,88983.0
monetdb_sqleek_r4,SQLeek,MonetDB,4,43200,91108.0
monetdb_sqleek_r4,SQLeek,MonetDB,4,54000,99058.0
monetdb_sqleek_r4,SQLeek,MonetDB,4,72000,99058.0
monetdb_sqleek_r4,SQLeek,MonetDB,4,86400,103944.0
monetdb_sqleek_r5,SQLeek,MonetDB,5,0,0.0
monetdb_sqleek_r5,SQLeek,MonetDB,5,3600,16081.0
monetdb_sqleek_r5,SQLeek,MonetDB,5,10800,40012.0
monetdb_sqleek_r5,SQLeek,MonetDB,5,18000,56687.0
monetdb_sqleek_r5,SQLeek,MonetDB,5,28800,75080.0
monetdb_sqleek_r5,SQLeek,MonetDB,5,36000,84693.0
monetdb_sqleek_r5,SQLeek,MonetDB,5,43200,86294.0
monetdb_sqleek_r5,SQLeek,MonetDB,5,54000,94885.0
monetdb_sqleek_r5,SQLeek,MonetDB,5,72000,94885.0
monetdb_sqleek_r5,SQLeek,MonetDB,5,86400,95861.0
monetdb_aflgo_r1,AFLGo,MonetDB,1,0,0.0
monetdb_aflgo_r1,AFLGo,MonetDB,1,3600,4149.0
monetdb_aflgo_r1,AFLGo,MonetDB,1,10800,12911.0
monetdb_aflgo_r1,AFLGo,MonetDB,1,18000,21199.0
monetdb_aflgo_r1,AFLGo,MonetDB,1,28800,26918.0
monetdb_aflgo_r1,AFLGo,MonetDB,1,36000,31408.0
monetdb_aflgo_r1,AFLGo,MonetDB,1,43200,32917.0
monetdb_aflgo_r1,AFLGo,MonetDB,1,54000,34104.0
monetdb_aflgo_r1,AFLGo,MonetDB,1,72000,37913.0
monetdb_aflgo_r1,AFLGo,MonetDB,1,86400,42557.0
monetdb_griffin_r1,Griffin,MonetDB,1,0,0.0
monetdb_griffin_r1,Griffin,MonetDB,1,3600,4699.0
monetdb_griffin_r1,Griffin,MonetDB,1,10800,11425.0
monetdb_griffin_r1,Griffin,MonetDB,1,18000,17347.0
monetdb_griffin_r1,Griffin,MonetDB,1,28800,20287.0
monetdb_griffin_r1,Griffin,MonetDB,1,36000,27924.0
monetdb_griffin_r1,Griffin,MonetDB,1,43200,27924.0
monetdb_griffin_r1,Griffin,MonetDB,1,54000,30356.0
monetdb_griffin_r1,Griffin,MonetDB,1,72000,35076.0
monetdb_griffin_r1,Griffin,MonetDB,1,86400,36220.0
