run_id,tool,dbms,repeat_id,elapsed_min,risk_branches_hit,target_region_branch_coverage,risk_targets_hit,target_function_hit_rate,global_branches_hit,global_branch_coverage
mysql_aflgo_r1,AFLGo,MySQL,1,0,1172.0,0.2546718817905258,528.0,0.4020752269779507,63502.0,0.1942289811099148
mysql_aflgo_r1,AFLGo,MySQL,1,60,1172.0,0.2546718817905258,528.0,0.4020752269779507,64047.0,0.1958959332485074
mysql_aflgo_r1,AFLGo,MySQL,1,180,1172.0,0.2546718817905258,528.0,0.4020752269779507,64147.0,0.1962017960262307
mysql_aflgo_r1,AFLGo,MySQL,1,300,1172.0,0.2546718817905258,528.0,0.4020752269779507,64159.0,0.1962384995595576
mysql_aflgo_r1,AFLGo,MySQL,1,480,1172.0,0.2546718817905258,528.0,0.4020752269779507,64165.0,0.196256851326221
mysql_aflgo_r1,AFLGo,MySQL,1,600,1172.0,0.2546718817905258,528.0,0.4020752269779507,64185.0,0.1963180238817657
mysql_aflgo_r1,AFLGo,MySQL,1,720,1172.0,0.2546718817905258,528.0,0.4020752269779507,64213.0,0.1964036654595282
mysql_aflgo_r1,AFLGo,MySQL,1,900,1172.0,0.2546718817905258,528.0,0.4020752269779507,64222.0,0.1964311931095233
mysql_aflgo_r1,AFLGo,MySQL,1,1200,1172.0,0.2546718817905258,528.0,0.4020752269779507,64223.0,0.1964342517373005
mysql_aflgo_r1,AFLGo,MySQL,1,1440,1172.0,0.2546718817905258,528.0,0.4020752269779507,64229.0,0.1964526035039639
mysql_squirrel_r1,SQUIRREL,MySQL,1,60,1037.0,0.2253368100825728,460.0,0.37094682230869,56584.0,0.1730693941470099
mysql_squirrel_r1,SQUIRREL,MySQL,1,180,1258.0,0.2733594089526293,510.0,0.4033722438391699,58366.0,0.1785198688460409
mysql_squirrel_r1,SQUIRREL,MySQL,1,300,1281.0,0.2783572359843546,514.0,0.4046692607003891,58632.0,0.1793334638347851
mysql_squirrel_r1,SQUIRREL,MySQL,1,480,1290.0,0.2803129074315515,516.0,0.4046692607003891,58699.0,0.1795383918958598
mysql_squirrel_r1,SQUIRREL,MySQL,1,600,1290.0,0.2803129074315515,516.0,0.4046692607003891,58712.0,0.1795781540569639
mysql_squirrel_r1,SQUIRREL,MySQL,1,720,1292.0,0.2807475010864841,516.0,0.4046692607003891,58722.0,0.1796087403347362
mysql_squirrel_r1,SQUIRREL,MySQL,1,900,1296.0,0.2816166883963494,516.0,0.4046692607003891,58727.0,0.1796240334736224
mysql_squirrel_r1,SQUIRREL,MySQL,1,1200,1308.0,0.2842242503259452,521.0,0.4098573281452659,60111.0,0.1838571743173142
mysql_squirrel_r1,SQUIRREL,MySQL,1,1440,1308.0,0.2842242503259452,521.0,0.4098573281452659,60130.0,0.1839152882450817
mysql_squirrel_r2,SQUIRREL,MySQL,2,60,1055.0,0.2292481529769665,462.0,0.3657587548638132,56701.0,0.1734272535969462
mysql_squirrel_r2,SQUIRREL,MySQL,2,180,1264.0,0.2746631899174272,519.0,0.4098573281452659,58520.0,0.1789908975237349
mysql_squirrel_r2,SQUIRREL,MySQL,2,300,1297.0,0.2818339852238157,519.0,0.4098573281452659,58953.0,0.1803152833512772
mysql_squirrel_r2,SQUIRREL,MySQL,2,480,1299.0,0.2822685788787483,519.0,0.4098573281452659,58964.0,0.1803489282568268
mysql_squirrel_r2,SQUIRREL,MySQL,2,600,1306.0,0.2837896566710126,519.0,0.4098573281452659,58998.0,0.1804529216012528
mysql_squirrel_r2,SQUIRREL,MySQL,2,720,1312.0,0.2850934376358105,526.0,0.4150453955901427,59034.0,0.1805630322012332
mysql_squirrel_r2,SQUIRREL,MySQL,2,900,1313.0,0.2853107344632768,526.0,0.4150453955901427,59063.0,0.180651732406773
mysql_squirrel_r2,SQUIRREL,MySQL,2,1200,1318.0,0.2863972186006084,528.0,0.4150453955901427,59113.0,0.1808046637956347
mysql_squirrel_r2,SQUIRREL,MySQL,2,1440,1318.0,0.2863972186006084,528.0,0.4150453955901427,59161.0,0.1809514779289419
mysql_squirrel_r3,SQUIRREL,MySQL,3,60,1045.0,0.2270751847023033,459.0,0.3657587548638132,56810.0,0.1737606440246647
mysql_squirrel_r3,SQUIRREL,MySQL,3,180,1190.0,0.2585832246849196,509.0,0.4059662775616083,57666.0,0.1763788294019771
mysql_squirrel_r3,SQUIRREL,MySQL,3,300,1237.0,0.2687961755758365,517.0,0.4085603112840467,57920.0,0.1771557208573945
mysql_squirrel_r3,SQUIRREL,MySQL,3,480,1246.0,0.2707518470230334,517.0,0.4085603112840467,57959.0,0.1772750073407066
mysql_squirrel_r3,SQUIRREL,MySQL,3,600,1246.0,0.2707518470230334,517.0,0.4085603112840467,57968.0,0.1773025349907017
mysql_squirrel_r3,SQUIRREL,MySQL,3,720,1262.0,0.2742285962624946,519.0,0.4085603112840467,58230.0,0.178103895468337
mysql_squirrel_r3,SQUIRREL,MySQL,3,900,1262.0,0.2742285962624946,519.0,0.4085603112840467,58245.0,0.1781497748849956
