tool,dbms,elapsed_min,mean_target_region_branch_coverage,std_target_region_branch_coverage,mean_risk_branches_hit,std_risk_branches_hit,mean_risk_targets_hit,std_risk_targets_hit,mean_global_branch_coverage,std_global_branch_coverage,mean_global_branches_hit,std_global_branches_hit,risk_branches_total,risk_targets_total,global_branches_total,mean_target_region_hit_coverage,se_target_region_branch_coverage,ci95_target_region_branch_coverage,se_global_branch_coverage,ci95_global_branch_coverage
SQUIRREL,MonetDB,0,0.08981689741923657,2.5944938442201275e-05,10781.8,3.114482300479604,5263.0,0.0,0.10260045715042898,1.9457614410940138e-05,30972.0,5.873670062235017,120042.0,10233.0,301870,0.5143164272451871,1.1602929205761909e-05,2.274174124329334e-05,8.701709700568335e-06,1.7055351013113936e-05
SQUIRREL,MonetDB,60,0.08988354076073368,4.055467734503141e-05,10789.8,4.868264577855285,5263.0,0.0,0.10321264120316691,2.8631252441538482e-05,31156.8,8.642916174533038,120042.0,10233.0,301870,0.5143164272451871,1.8136603069812184e-05,3.554774201683188e-05,1.2804285348047374e-05,2.509639928217285e-05
SQUIRREL,MonetDB,180,0.08988354076073368,4.055467734503141e-05,10789.8,4.868264577855285,5263.0,0.0,0.10321661642428856,2.9997631888330266e-05,31158.0,9.055385138137417,120042.0,10233.0,301870,0.5143164272451871,1.8136603069812184e-05,3.554774201683188e-05,1.3415348813264371e-05,2.6294083673998166e-05
SQUIRREL,MonetDB,300,0.08988853901134598,4.7344336943338864e-05,10790.4,5.683308895353265,5263.0,0.0,0.10321860403484942,3.2927481736621654e-05,31158.6,9.93981891183165,120042.0,10233.0,301870,0.5143164272451871,2.117303115099206e-05,4.1499141055944435e-05,1.4725617498193768e-05,2.8862210296459784e-05
SQUIRREL,MonetDB,480,0.08989020509488342,4.660569044399693e-05,10790.6,5.594640292279762,5263.0,0.0,0.10322191671911747,3.3176495732719586e-05,31159.6,10.014988766843707,120042.0,10233.0,301870,0.5143164272451871,2.0842698394217896e-05,4.085168885266707e-05,1.4836979942718537e-05,2.9080480687728333e-05
SQUIRREL,MonetDB,600,0.08989020509488342,4.660569044399693e-05,10790.6,5.594640292279762,5263.0,0.0,0.10322390432967829,3.324258443516009e-05,31160.2,10.034938963441615,120042.0,10233.0,301870,0.5143164272451871,2.0842698394217896e-05,4.085168885266707e-05,1.486653570895888e-05,2.9138409989559407e-05
SQUIRREL,MonetDB,720,0.08989353726195828,5.101318169438299e-05,10791.0,6.12372435695801,5263.0,0.0,0.10322655447709275,3.560172468314173e-05,31161.0,10.747092630102339,120042.0,10233.0,301870,0.5143164272451871,2.281378840343765e-05,4.4715025270737795e-05,1.5921575301547414e-05,3.120628759103293e-05
SQUIRREL,MonetDB,900,0.0898952033454957,5.347064039544668e-05,10791.2,6.418722614352409,5263.0,0.0,0.1032285420876536,3.502683907080761e-05,31161.6,10.573551910309428,120042.0,10233.0,301870,0.5143164272451871,2.3912797344933003e-05,4.686908279606869e-05,1.5664478639854277e-05,3.0702378134114385e-05
SQUIRREL,MonetDB,1200,0.08989686942903312,5.28833916399216e-05,10791.4,6.348228099241673,5263.0,0.0,0.10322986716136082,3.4106171997826174e-05,31162.0,10.295630140987166,120042.0,10233.0,301870,0.5143164272451871,2.3650171717521755e-05,4.635433656634264e-05,1.5252743807887826e-05,2.9895377863460137e-05
SQUIRREL,MonetDB,1440,0.08989520334549568,5.475309216824889e-05,10791.2,6.572670690061859,5263.0,0.0,0.10322986716136082,3.394491259799289e-05,31162.0,10.246950765959786,120042.0,10233.0,301870,0.5143164272451871,2.4486327213303174e-05,4.799320133807422e-05,1.5180626411880217e-05,2.9754027767285226e-05
DynSQL,MonetDB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120042.0,10233.0,301870,0.0,0.0,0.0,0.0,0.0
DynSQL,MonetDB,60,0.11879570150447338,0.003304115076340704,14260.473600000001,396.632581994092,2092.1034,66.59202451720482,0.11984015304601311,0.0032686199687250537,36176.147,986.6983099590271,120042.0,10233.0,301870,0.20444673116388157,0.001477645183235944,0.0028961845591424502,0.0014617712885364913,0.0028650717255315227
DynSQL,MonetDB,180,0.13091439662784685,0.003510896001968791,15715.225999999999,421.4549778683371,2285.8192,57.711290019371326,0.13350765561334346,0.0029219941263532744,40301.956,882.062366922261,120042.0,10233.0,301870,0.22337723052868172,0.0015701204244668904,0.003077436031955105,0.0013067554992762063,0.002561240778581364
DynSQL,MonetDB,300,0.1444690741573782,0.003511449671456059,17342.3566,421.5214414609296,2533.3540000000003,67.56315174338746,0.14603208069698873,0.0029411351078859004,44082.7042,887.840455017507,120042.0,10233.0,301870,0.247567086875794,0.0015703680329890101,0.0030779213446584597,0.00131531560644881,0.002578018588639668
DynSQL,MonetDB,480,0.1550938604821645,0.004864467856202848,18617.7772,583.9404503943018,2724.8898,60.385105727323165,0.1571869221850465,0.0020891472843927333,47450.0162,630.6508907396327,120042.0,10233.0,301870,0.2662845499853415,0.002175456160166448,0.004263894073926238,0.0009342950685822473,0.0018312183344212048
DynSQL,MonetDB,600,0.16048611652588257,0.0033403431511671647,19265.0744,400.9814725524108,2807.1958,79.90169799635042,0.1621166541888892,0.002994085195134517,48938.1544,903.8244978552523,120042.0,10233.0,301870,0.2743277435747093,0.001493846870837127,0.002927939866840769,0.0013389956053493006,0.002624431386484629
DynSQL,MonetDB,720,0.1681390130121124,0.0048913513430062375,20183.7434,587.1675979171528,2954.3656,66.28271311812752,0.1707435916122834,0.003911956309026278,51542.368,1180.9022510057682,120042.0,10233.0,301870,0.2887096257207075,0.0021874788209593674,0.00428745848908036,0.0017494800463983863,0.003428980890940837
DynSQL,MonetDB,900,0.1744136485563386,0.0038588188068446974,20936.963200000002,463.2203272112533,3051.8038,88.22610434389584,0.17641704906085395,0.001274149526026002,53255.014599999995,384.62751742146634,120042.0,10233.0,301870,0.298231584090687,0.0017257162329918747,0.0033824038166640744,0.0005698169907386556,0.001116841301847765
DynSQL,MonetDB,1200,0.17988778094333646,0.004746394185022292,21594.089,569.7666507584478,3163.8664,93.36097546780458,0.18289551992579584,0.0034433020212903025,55210.6706,1039.4295811669,120042.0,10233.0,301870,0.30918268347503175,0.002122652009143912,0.004160397937922067,0.001539891477333509,0.0030181872955736774
DynSQL,MonetDB,1440,0.1845966794955099,0.004798891724920809,22159.3546,576.0685604429397,3226.807,82.65373084440891,0.1863531805081657,0.002736873789380552,56254.4346,826.180090800304,120042.0,10233.0,301870,0.31533343105638617,0.00214612962271683,0.004206414060524986,0.0012239671677784713,0.0023989756488458037
SQLancer,MonetDB,60,0.0601572782859332,0.0,7221.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120042.0,10233.0,301870,0.0,0.0,0.0,0.0,0.0
SQLancer,MonetDB,180,0.0601572782859332,0.0,7221.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120042.0,10233.0,301870,0.0,0.0,0.0,0.0,0.0
SQLancer,MonetDB,300,0.0601572782859332,0.0,7221.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120042.0,10233.0,301870,0.0,0.0,0.0,0.0,0.0
SQLancer,MonetDB,480,0.0601572782859332,0.0,7221.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120042.0,10233.0,301870,0.0,0.0,0.0,0.0,0.0
SQLancer,MonetDB,600,0.0601572782859332,0.0,7221.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120042.0,10233.0,301870,0.0,0.0,0.0,0.0,0.0
SQLancer,MonetDB,720,0.0601572782859332,0.0,7221.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120042.0,10233.0,301870,0.0,0.0,0.0,0.0,0.0
SQLancer,MonetDB,900,0.0601572782859332,0.0,7221.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120042.0,10233.0,301870,0.0,0.0,0.0,0.0,0.0
SQLancer,MonetDB,1200,0.0601572782859332,0.0,7221.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120042.0,10233.0,301870,0.0,0.0,0.0,0.0,0.0
SQLancer,MonetDB,1440,0.0601572782859332,0.0,7221.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120042.0,10233.0,301870,0.0,0.0,0.0,0.0,0.0
